"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","alphat","epsilon","k","nut","p","p_rgh","rho","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.086022,300.01,-0.15557,-0.13014,0.14629,0.25119,-0.15557,-0.13014,0.14629,0.0037622,0.0017178,0.0079725,0.0031461,-3.3122,0.55597,1.1942,-0.099076,0.051733,-0.27277,0,0,0,0,0,1,1.0021,0.77,0.55,0.33
-0.091846,300.15,-0.1552,-0.13214,0.15171,0.25515,-0.1552,-0.13214,0.15171,0.0038968,0.0017962,0.0082967,0.0032587,-3.4299,0.55465,1.1939,-0.084924,0.063399,-0.25514,0,0,0,0,0,1,1.0325,0.79333,0.56667,0.34
-0.095569,300.26,-0.15438,-0.13285,0.15623,0.25766,-0.15438,-0.13285,0.15623,0.0040564,0.0018737,0.0086479,0.0033926,-3.5478,0.55315,1.1937,-0.071126,0.080726,-0.23388,0,0,0,0,0,1,1.0629,0.81667,0.58333,0.35
-0.099979,300.38,-0.15369,-0.13323,0.16077,0.26,-0.15369,-0.13323,0.16077,0.0042264,0.0019562,0.0090239,0.0035353,-3.6657,0.55155,1.1935,-0.053729,0.10361,-0.20719,0,0,0,0,0,1,1.0933,0.84,0.6,0.36
-0.10397,300.48,-0.15155,-0.13257,0.16495,0.26126,-0.15155,-0.13257,0.16495,0.0043891,0.0020396,0.0093897,0.0036723,-3.7834,0.55009,1.1933,-0.042315,0.11879,-0.18564,0,0,0,0,0,1,1.1236,0.86333,0.61667,0.37
-0.11021,300.62,-0.15021,-0.13258,0.1705,0.26404,-0.15021,-0.13258,0.1705,0.0045381,0.0021284,0.0097535,0.0037975,-3.9011,0.54851,1.1931,-0.025255,0.13649,-0.16353,0,0,0,0,0,1,1.154,0.88667,0.63333,0.38
-0.11495,300.75,-0.14885,-0.13197,0.1758,0.26631,-0.14885,-0.13197,0.1758,0.0046989,0.0022153,0.010127,0.003933,-4.0189,0.5467,1.1928,-0.0084538,0.15665,-0.14208,0,0,0,0,0,1,1.1844,0.91,0.65,0.39
-0.11712,300.85,-0.14706,-0.13018,0.17994,0.26699,-0.14706,-0.13018,0.17994,0.0048865,0.0022995,0.010527,0.0040916,-4.1369,0.54462,1.1925,0.0069669,0.18204,-0.118,0,0,0,0,0,1,1.2147,0.93333,0.66667,0.4
-0.12255,300.98,-0.146,-0.12879,0.18452,0.26891,-0.146,-0.12879,0.18452,0.0050483,0.0023911,0.010914,0.0042286,-4.2549,0.54234,1.1922,0.029752,0.21286,-0.088816,0,0,0,0,0,1,1.2451,0.95667,0.68333,0.41
-0.13044,301.13,-0.14554,-0.12787,0.19007,0.27193,-0.14554,-0.12787,0.19007,0.0052059,0.0024905,0.011319,0.0043619,-4.3727,0.53989,1.1918,0.059667,0.24985,-0.05367,0,0,0,0,0,1,1.2755,0.98,0.7,0.42
-0.13717,301.28,-0.14381,-0.12585,0.19544,0.27425,-0.14381,-0.12585,0.19544,0.0053564,0.0025849,0.011692,0.0044896,-4.4906,0.53724,1.1914,0.081426,0.27753,-0.029584,0,0,0,0,0,1,1.3058,1.0033,0.71667,0.43
-0.13602,301.34,-0.14118,-0.12177,0.19798,0.27335,-0.14118,-0.12177,0.19798,0.0055432,0.002663,0.012069,0.0046492,-4.609,0.53423,1.1911,0.089123,0.30164,-0.014648,0,0,0,0,0,1,1.3362,1.0267,0.73333,0.44
-0.1368,301.43,-0.13917,-0.1182,0.20136,0.27339,-0.13917,-0.1182,0.20136,0.0057254,0.0027468,0.012459,0.0048047,-4.7273,0.53095,1.1907,0.10415,0.33443,0.0074111,0,0,0,0,0,1,1.3666,1.05,0.75,0.45
-0.13962,301.55,-0.13775,-0.11516,0.20564,0.27444,-0.13775,-0.11516,0.20564,0.0059038,0.0028362,0.012863,0.0049571,-4.8456,0.52739,1.1902,0.12675,0.37606,0.036588,0,0,0,0,0,1,1.3969,1.0733,0.76667,0.46
-0.14457,301.69,-0.13691,-0.11267,0.21088,0.27654,-0.13691,-0.11267,0.21088,0.0060796,0.0029314,0.013282,0.0051072,-4.9639,0.52352,1.1897,0.15717,0.42668,0.072878,0,0,0,0,0,1,1.4273,1.0967,0.78333,0.47
-0.14191,301.75,-0.13508,-0.10843,0.21295,0.27534,-0.13508,-0.10843,0.21295,0.0062819,0.0030079,0.013684,0.0052804,-5.0825,0.51982,1.1893,0.16796,0.46169,0.092567,0,0,0,0,0,1,1.4577,1.12,0.8,0.48
-0.13727,301.81,-0.13213,-0.10326,0.2144,0.27325,-0.13213,-0.10326,0.2144,0.0064792,0.0030717,0.014041,0.0054499,-5.2014,0.51565,1.1889,0.16867,0.48999,0.1008,0,0,0,0,0,1,1.488,1.1433,0.81667,0.49
-0.13358,301.89,-0.12975,-0.098619,0.21634,0.27172,-0.12975,-0.098619,0.21634,0.0066743,0.0031398,0.014411,0.0056176,-5.3202,0.51122,1.1884,0.17541,0.52774,0.11639,0,0,0,0,0,1,1.5184,1.1667,0.83333,0.5
-0.13098,301.97,-0.12829,-0.09457,0.21852,0.27144,-0.12829,-0.09457,0.21852,0.0068461,0.0032119,0.014771,0.0057657,-5.4391,0.50644,1.188,0.18866,0.57393,0.13836,0,0,0,0,0,1,1.5488,1.19,0.85,0.51
-0.12708,302.04,-0.12645,-0.090338,0.21957,0.27026,-0.12645,-0.090338,0.21957,0.0070174,0.003269,0.015091,0.0059134,-5.5581,0.50203,1.1876,0.19479,0.60896,0.15039,0,0,0,0,0,1,1.5791,1.2133,0.86667,0.52
