"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","alphat","epsilon","k","nut","p","p_rgh","rho","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.14737,295.55,0.074924,0.17963,-0.060479,0.20646,0.074924,0.17963,-0.060479,0.0026774,0.0025345,0.007667,0.0022583,-1.198,0.57972,1.2029,-0.31283,-0.67777,0.02729,0,0,0,0,0,1,0.81667,0.81667,2.5,0.15
-0.17627,295.46,0.068176,0.18217,-0.04391,0.20348,0.068176,0.18217,-0.04391,0.0025185,0.0029201,0.0079329,0.0021271,-1.1983,0.58089,1.2038,-0.33128,-1.2743,-0.07547,0,0,0,0,0,1,0.84,0.84,2.5,0.15
-0.20518,295.37,0.061429,0.18471,-0.027341,0.2005,0.061429,0.18471,-0.027341,0.0023595,0.0033057,0.0081989,0.0019959,-1.1986,0.58206,1.2047,-0.34974,-1.8707,-0.17823,0,0,0,0,0,1,0.86333,0.86333,2.5,0.15
-0.23408,295.29,0.054682,0.18725,-0.010773,0.19752,0.054682,0.18725,-0.010773,0.0022005,0.0036913,0.0084649,0.0018647,-1.1989,0.58323,1.2056,-0.3682,-2.4672,-0.28099,0,0,0,0,0,1,0.88667,0.88667,2.5,0.15
-0.24556,295.01,0.046475,0.1813,0.049634,0.22832,0.046475,0.1813,0.049634,0.0020336,0.0041614,0.008655,0.0017235,-1.1983,0.58674,1.2075,-0.37372,-3.0091,-0.38641,0,0,0,0,0,1,0.91,0.91,2.5,0.15
-0.2338,294.49,0.03632,0.16403,0.16849,0.30418,0.03632,0.16403,0.16849,0.0018559,0.0047442,0.0087437,0.0015691,-1.1965,0.59336,1.2109,-0.36198,-3.478,-0.49537,0,0,0,0,0,1,0.93333,0.93333,2.5,0.15
-0.22205,293.96,0.026165,0.14675,0.28735,0.38004,0.026165,0.14675,0.28735,0.0016782,0.0053269,0.0088325,0.0014147,-1.1948,0.59998,1.2143,-0.35024,-3.947,-0.60434,0,0,0,0,0,1,0.95667,0.95667,2.5,0.15
-0.2103,293.44,0.016011,0.12947,0.4062,0.4559,0.016011,0.12947,0.4062,0.0015005,0.0059097,0.0089212,0.0012603,-1.193,0.60661,1.2177,-0.33851,-4.4159,-0.7133,0,0,0,0,0,1,0.98,0.98,2.5,0.15
-0.19436,292.93,0.0071107,0.11193,0.52342,0.53585,0.0071107,0.11193,0.52342,0.0013362,0.006447,0.0089791,0.0011171,-1.1914,0.61286,1.221,-0.32467,-4.7348,-0.79411,0,0,0,0,0,1,1.0033,1.0033,2.5,0.15
-0.15324,292.47,0.0057399,0.092814,0.6308,0.64037,0.0057399,0.092814,0.6308,0.0012518,0.0067118,0.0088518,0.0010409,-1.1909,0.61687,1.2236,-0.29819,-4.153,-0.70595,0,0,0,0,0,1,1.0267,1.0267,2.5,0.15
-0.11212,292.02,0.0043691,0.073694,0.73818,0.74489,0.0043691,0.073694,0.73818,0.0011675,0.0069766,0.0087244,0.00096475,-1.1903,0.62088,1.2263,-0.27171,-3.5712,-0.61778,0,0,0,0,0,1,1.05,1.05,2.5,0.15
-0.070998,291.56,0.0029982,0.054574,0.84556,0.84941,0.0029982,0.054574,0.84556,0.0010831,0.0072414,0.0085971,0.00088859,-1.1897,0.62488,1.229,-0.24523,-2.9895,-0.52962,0,0,0,0,0,1,1.0733,1.0733,2.5,0.15
-0.029878,291.1,0.0016274,0.035454,0.95294,0.95394,0.0016274,0.035454,0.95294,0.00099874,0.0075062,0.0084697,0.00081242,-1.1892,0.62889,1.2317,-0.21875,-2.4077,-0.44146,0,0,0,0,0,1,1.0967,1.0967,2.5,0.15
-0.026194,291.03,0.0024191,0.032281,0.97054,0.97111,0.0024191,0.032281,0.97054,0.00098528,0.0075492,0.0084478,0.00080023,-1.1904,0.62792,1.2321,-0.20893,-1.8633,-0.34492,0,0,0,0,0,1,1.12,1.12,2.5,0.15
-0.028748,291.02,0.0035712,0.031766,0.97318,0.97373,0.0035712,0.031766,0.97318,0.00098364,0.0075553,0.0084435,0.00079871,-1.192,0.62613,1.2322,-0.20188,-1.3253,-0.24699,0,0,0,0,0,1,1.1433,1.1433,2.5,0.15
-0.031303,291.01,0.0047232,0.031251,0.97581,0.97636,0.0047232,0.031251,0.97581,0.00098201,0.0075613,0.0084392,0.00079719,-1.1936,0.62433,1.2323,-0.19483,-0.78716,-0.14905,0,0,0,0,0,1,1.1667,1.1667,2.5,0.15
-0.033857,291,0.0058753,0.030736,0.97845,0.97898,0.0058753,0.030736,0.97845,0.00098037,0.0075674,0.0084349,0.00079566,-1.1951,0.62253,1.2324,-0.18778,-0.24906,-0.051115,0,0,0,0,0,1,1.19,1.19,2.5,0.15
-0.035418,291,0.0055863,0.030654,0.97949,0.98001,0.0055863,0.030654,0.97949,0.00097969,0.0075702,0.0084332,0.00079502,-1.1959,0.62158,1.2324,-0.18578,-0.01542,-0.0078751,0,0,0,0,0,1,1.2133,1.2133,2.5,0.15
-0.036233,291,0.0042165,0.030897,0.97933,0.97985,0.0042165,0.030897,0.97933,0.00097972,0.0075704,0.0084334,0.00079503,-1.196,0.62128,1.2324,-0.18757,-0.010117,-0.005656,0,0,0,0,0,1,1.2367,1.2367,2.5,0.15
-0.037047,291,0.0028467,0.03114,0.97917,0.9797,0.0028467,0.03114,0.97917,0.00097976,0.0075707,0.0084336,0.00079504,-1.1962,0.62097,1.2324,-0.18936,-0.0048151,-0.003437,0,0,0,0,0,1,1.26,1.26,2.5,0.15
-0.037862,291,0.0014769,0.031383,0.97901,0.97954,0.0014769,0.031383,0.97901,0.00097979,0.007571,0.0084339,0.00079506,-1.1963,0.62066,1.2324,-0.19115,0.00048734,-0.0012179,0,0,0,0,0,1,1.2833,1.2833,2.5,0.15
-0.039333,291,8.2527e-05,0.031705,0.97884,0.97938,8.2527e-05,0.031705,0.97884,0.00097991,0.0075715,0.0084346,0.00079514,-1.1963,0.62049,1.2324,-0.19376,0.0018848,0.00039712,0,0,0,0,0,1,1.3067,1.3067,2.5,0.15
