"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.53784,294.09,-0.22841,-0.063385,-0.11619,0.26894,-0.22841,-0.063385,-0.11619,0.0046712,0.010167,0.0018838,-17.033,0.66693,-0.042249,-0.92194,0.092277,0,0,0,0,0,1,0.81667,0.81667,2.5,1.5
-0.56711,293.66,-0.22818,-0.061009,-0.082664,0.2592,-0.22818,-0.061009,-0.082664,0.0047618,0.010069,0.0018142,-17.029,0.67865,-0.018409,-1.0555,0.11767,0,0,0,0,0,1,0.84,0.84,2.5,1.5
-0.59638,293.23,-0.22795,-0.058633,-0.049137,0.24945,-0.22795,-0.058633,-0.049137,0.0048523,0.0099716,0.0017447,-17.026,0.69037,0.0054315,-1.189,0.14307,0,0,0,0,0,1,0.86333,0.86333,2.5,1.5
-0.62565,292.79,-0.22772,-0.056257,-0.015609,0.23971,-0.22772,-0.056257,-0.015609,0.0049429,0.0098738,0.0016752,-17.023,0.70209,0.029272,-1.3226,0.16846,0,0,0,0,0,1,0.88667,0.88667,2.5,1.5
-0.67321,292.45,-0.22362,-0.052991,0.020569,0.23657,-0.22362,-0.052991,0.020569,0.004937,0.0096632,0.0016028,-17.019,0.71294,0.046215,-1.4,0.18397,0,0,0,0,0,1,0.91,0.91,2.5,1.5
-0.74515,292.22,-0.21435,-0.048538,0.060283,0.24223,-0.21435,-0.048538,0.060283,0.0048025,0.0093021,0.0015265,-17.015,0.72263,0.053962,-1.4025,0.18631,0,0,0,0,0,1,0.93333,0.93333,2.5,1.5
-0.81709,291.99,-0.20509,-0.044085,0.099997,0.24789,-0.20509,-0.044085,0.099997,0.004668,0.008941,0.0014503,-17.012,0.73231,0.061709,-1.4051,0.18864,0,0,0,0,0,1,0.95667,0.95667,2.5,1.5
-0.88903,291.76,-0.19582,-0.039633,0.13971,0.25355,-0.19582,-0.039633,0.13971,0.0045335,0.0085799,0.0013741,-17.008,0.742,0.069456,-1.4076,0.19098,0,0,0,0,0,1,0.98,0.98,2.5,1.5
-0.95702,291.55,-0.18576,-0.035305,0.17798,0.26065,-0.18576,-0.035305,0.17798,0.0043783,0.0082056,0.0013002,-17.004,0.75109,0.073705,-1.3908,0.1902,0,0,0,0,0,1,1.0033,1.0033,2.5,1.5
-1.0014,291.46,-0.17096,-0.031728,0.20759,0.27643,-0.17096,-0.031728,0.20759,0.0040994,0.0077521,0.0012405,-17.002,0.75662,0.056965,-1.2576,0.17074,0,0,0,0,0,1,1.0267,1.0267,2.5,1.5
-1.0457,291.38,-0.15616,-0.028151,0.2372,0.29221,-0.15616,-0.028151,0.2372,0.0038204,0.0072986,0.0011808,-16.999,0.76215,0.040225,-1.1244,0.15128,0,0,0,0,0,1,1.05,1.05,2.5,1.5
-1.0901,291.29,-0.14136,-0.024574,0.2668,0.30799,-0.14136,-0.024574,0.2668,0.0035414,0.0068451,0.0011211,-16.997,0.76767,0.023485,-0.99118,0.13182,0,0,0,0,0,1,1.0733,1.0733,2.5,1.5
-1.1344,291.2,-0.12655,-0.020997,0.29641,0.32377,-0.12655,-0.020997,0.29641,0.0032624,0.0063917,0.0010614,-16.994,0.7732,0.0067454,-0.85799,0.11236,0,0,0,0,0,1,1.0967,1.0967,2.5,1.5
-1.1199,291.16,-0.11214,-0.018693,0.31132,0.33277,-0.11214,-0.018693,0.31132,0.0030574,0.0060848,0.001027,-16.994,0.77528,-0.0099658,-0.72438,0.095713,0,0,0,0,0,1,1.12,1.12,2.5,1.5
-1.0955,291.13,-0.0978,-0.016602,0.32378,0.34065,-0.0978,-0.016602,0.32378,0.0028648,0.0058023,0.0009969,-16.993,0.77679,-0.026672,-0.5907,0.079532,0,0,0,0,0,1,1.1433,1.1433,2.5,1.5
-1.0712,291.09,-0.083456,-0.014511,0.33624,0.34852,-0.083456,-0.014511,0.33624,0.0026722,0.0055199,0.00096679,-16.992,0.77829,-0.043378,-0.45702,0.063352,0,0,0,0,0,1,1.1667,1.1667,2.5,1.5
-1.0468,291.05,-0.069111,-0.012419,0.3487,0.3564,-0.069111,-0.012419,0.3487,0.0024796,0.0052374,0.00093668,-16.992,0.7798,-0.060085,-0.32334,0.047172,0,0,0,0,0,1,1.19,1.19,2.5,1.5
-1.0197,291.04,-0.055873,-0.010607,0.35622,0.36121,-0.055873,-0.010607,0.35622,0.0023639,0.0050716,0.00092047,-16.992,0.78017,-0.070164,-0.23565,0.035565,0,0,0,0,0,1,1.2133,1.2133,2.5,1.5
-0.99041,291.03,-0.043465,-0.0090057,0.36003,0.36373,-0.043465,-0.0090057,0.36003,0.0023059,0.0049933,0.00091469,-16.992,0.77967,-0.075273,-0.18243,0.027389,0,0,0,0,0,1,1.2367,1.2367,2.5,1.5
-0.96114,291.02,-0.031057,-0.007404,0.36385,0.36624,-0.031057,-0.007404,0.36385,0.002248,0.004915,0.00090891,-16.993,0.77918,-0.080381,-0.12922,0.019213,0,0,0,0,0,1,1.26,1.26,2.5,1.5
-0.93188,291.02,-0.018649,-0.0058022,0.36767,0.36876,-0.018649,-0.0058022,0.36767,0.0021901,0.0048367,0.00090312,-16.993,0.77868,-0.08549,-0.07601,0.011037,0,0,0,0,0,1,1.2833,1.2833,2.5,1.5
-0.90709,291.01,-0.0065952,-0.004258,0.37114,0.37141,-0.0065952,-0.004258,0.37114,0.0021483,0.0047846,0.0009006,-16.994,0.77792,-0.08978,-0.031904,0.0034465,0,0,0,0,0,1,1.3067,1.3067,2.5,1.5
-0.89347,291.02,0.0045747,-0.0028573,0.37374,0.37442,0.0045747,-0.0028573,0.37374,0.0021471,0.0047982,0.00090623,-16.995,0.77647,-0.092024,-0.010564,-0.0026783,0,0,0,0,0,1,1.33,1.33,2.5,1.5
-0.87986,291.02,0.015744,-0.0014567,0.37634,0.37742,0.015744,-0.0014567,0.37634,0.0021459,0.0048118,0.00091186,-16.996,0.77503,-0.094268,0.010776,-0.0088031,0,0,0,0,0,1,1.3533,1.3533,2.5,1.5
-0.86624,291.03,0.026914,-5.6118e-05,0.37893,0.38043,0.026914,-5.6118e-05,0.37893,0.0021447,0.0048254,0.00091748,-16.997,0.77359,-0.096511,0.032116,-0.014928,0,0,0,0,0,1,1.3767,1.3767,2.5,1.5
-0.85263,291.03,0.038084,0.0013445,0.38153,0.38343,0.038084,0.0013445,0.38153,0.0021435,0.004839,0.00092311,-16.998,0.77214,-0.098755,0.053456,-0.021053,0,0,0,0,0,1,1.4,1.4,2.5,1.5
-0.8452,291.05,0.049199,0.0025731,0.38156,0.38525,0.049199,0.0025731,0.38156,0.0022387,0.0050291,0.00095479,-16.999,0.76914,-0.099634,0.13543,-0.030836,0,0,0,0,0,1,1.4233,1.4233,2.5,1.5
-0.83778,291.08,0.060315,0.0038017,0.38158,0.38706,0.060315,0.0038017,0.38158,0.002334,0.0052192,0.00098646,-17.001,0.76614,-0.10051,0.2174,-0.04062,0,0,0,0,0,1,1.4467,1.4467,2.5,1.5
-0.83035,291.1,0.07143,0.0050303,0.38161,0.38887,0.07143,0.0050303,0.38161,0.0024292,0.0054092,0.0010181,-17.003,0.76314,-0.10139,0.29937,-0.050404,0,0,0,0,0,1,1.47,1.47,2.5,1.5
-0.82293,291.13,0.082545,0.0062589,0.38164,0.39069,0.082545,0.0062589,0.38164,0.0025245,0.0055993,0.0010498,-17.004,0.76014,-0.10227,0.38134,-0.060188,0,0,0,0,0,1,1.4933,1.4933,2.5,1.5
-0.7919,291.18,0.094449,0.0068183,0.37231,0.38497,0.094449,0.0068183,0.37231,0.0028038,0.0061193,0.0011301,-17.006,0.75533,-0.099259,0.52405,-0.078877,0,0,0,0,0,1,1.5167,1.5167,2.5,1.5
-0.75143,291.25,0.10667,0.0071101,0.35924,0.37624,0.10667,0.0071101,0.35924,0.0031566,0.0067711,0.0012297,-17.009,0.74979,-0.094692,0.69105,-0.10113,0,0,0,0,0,1,1.54,1.54,2.5,1.5
-0.71096,291.33,0.11889,0.0074019,0.34617,0.36751,0.11889,0.0074019,0.34617,0.0035095,0.007423,0.0013294,-17.011,0.74425,-0.090125,0.85804,-0.12338,0,0,0,0,0,1,1.5633,1.5633,2.5,1.5
-0.67048,291.4,0.13111,0.0076937,0.3331,0.35878,0.13111,0.0076937,0.3331,0.0038624,0.0080749,0.001429,-17.014,0.73871,-0.085558,1.025,-0.14563,0,0,0,0,0,1,1.5867,1.5867,2.5,1.5
-0.6116,291.49,0.14269,0.0069393,0.31182,0.34469,0.14269,0.0069393,0.31182,0.0042628,0.0088449,0.001553,-17.017,0.73176,-0.076296,1.1809,-0.17078,0,0,0,0,0,1,1.61,1.61,2.5,1.5
-0.52816,291.6,0.15342,0.00479,0.27961,0.32346,0.15342,0.00479,0.27961,0.0047265,0.0097723,0.0017094,-17.02,0.72295,-0.060774,1.3218,-0.19979,0,0,0,0,0,1,1.6333,1.6333,2.5,1.5
-0.44472,291.72,0.16415,0.0026406,0.24739,0.30223,0.16415,0.0026406,0.24739,0.0051902,0.0107,0.0018659,-17.024,0.71414,-0.045251,1.4627,-0.2288,0,0,0,0,0,1,1.6567,1.6567,2.5,1.5
-0.36128,291.83,0.17488,0.00049126,0.21517,0.28099,0.17488,0.00049126,0.21517,0.005654,0.011627,0.0020223,-17.027,0.70532,-0.029729,1.6036,-0.25781,0,0,0,0,0,1,1.68,1.68,2.5,1.5
-0.2817,291.97,0.18484,-0.0019924,0.18173,0.26098,0.18484,-0.0019924,0.18173,0.0060789,0.012522,0.0021827,-17.031,0.69618,-0.014992,1.7254,-0.28309,0,0,0,0,0,1,1.7033,1.7033,2.5,1.5
-0.22528,292.26,0.19017,-0.0064816,0.14095,0.24827,0.19017,-0.0064816,0.14095,0.006271,0.013224,0.002367,-17.034,0.68508,-0.0049689,1.7327,-0.28591,0,0,0,0,0,1,1.7267,1.7267,2.5,1.5
-0.16886,292.54,0.1955,-0.010971,0.10018,0.23556,0.1955,-0.010971,0.10018,0.0064631,0.013925,0.0025513,-17.037,0.67399,0.0050544,1.7399,-0.28874,0,0,0,0,0,1,1.75,1.75,2.5,1.5
-0.11243,292.82,0.20082,-0.01546,0.059406,0.22285,0.20082,-0.01546,0.059406,0.0066552,0.014627,0.0027355,-17.04,0.66289,0.015078,1.7472,-0.29157,0,0,0,0,0,1,1.7733,1.7733,2.5,1.5
