"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.01283,305.01,0.088161,-0.05344,0.16928,0.19888,0.088161,-0.05344,0.16928,0.0006636,0.0050806,0.0032954,-17.052,0.35538,-0.26541,-0.13675,-0.17359,0,0,0,0,0,1,4.65,3.5,4.65,1.5
-0.013376,305.01,0.092197,-0.051488,0.16573,0.19712,0.092197,-0.051488,0.16573,0.00064388,0.0049085,0.0031703,-17.052,0.35713,-0.2483,-0.13157,-0.18103,0,0,0,0,0,1,4.6667,3.5,4.6667,1.5
-0.013923,305,0.096234,-0.049536,0.16218,0.19536,0.096234,-0.049536,0.16218,0.00062416,0.0047363,0.0030451,-17.052,0.35888,-0.23119,-0.1264,-0.18847,0,0,0,0,0,1,4.6833,3.5,4.6833,1.5
-0.014469,305,0.10027,-0.047585,0.15863,0.1936,0.10027,-0.047585,0.15863,0.00060444,0.0045642,0.00292,-17.052,0.36063,-0.21408,-0.12123,-0.1959,0,0,0,0,0,1,4.7,3.5,4.7,1.5
-0.014967,304.99,0.10432,-0.045215,0.15667,0.19391,0.10432,-0.045215,0.15667,0.00059997,0.0044077,0.0027603,-17.052,0.36143,-0.20081,-0.11712,-0.19665,0,0,0,0,0,1,4.7167,3.5,4.7167,1.5
-0.015465,304.97,0.10837,-0.042845,0.15472,0.19422,0.10837,-0.042845,0.15472,0.00059551,0.0042511,0.0026006,-17.052,0.36222,-0.18755,-0.113,-0.19739,0,0,0,0,0,1,4.7333,3.5,4.7333,1.5
-0.015962,304.96,0.11242,-0.040476,0.15276,0.19453,0.11242,-0.040476,0.15276,0.00059104,0.0040946,0.002441,-17.052,0.36302,-0.17429,-0.10889,-0.19814,0,0,0,0,0,1,4.75,3.5,4.75,1.5
-0.01646,304.95,0.11646,-0.038106,0.15081,0.19484,0.11646,-0.038106,0.15081,0.00058657,0.003938,0.0022813,-17.052,0.36381,-0.16103,-0.10477,-0.19889,0,0,0,0,0,1,4.7667,3.5,4.7667,1.5
-0.016958,304.93,0.12051,-0.035737,0.14885,0.19515,0.12051,-0.035737,0.14885,0.0005821,0.0037815,0.0021216,-17.052,0.36461,-0.14777,-0.10066,-0.19963,0,0,0,0,0,1,4.7833,3.5,4.7833,1.5
-0.017456,304.92,0.12456,-0.033367,0.14689,0.19547,0.12456,-0.033367,0.14689,0.00057764,0.003625,0.0019619,-17.052,0.3654,-0.13451,-0.096543,-0.20038,0,0,0,0,0,1,4.8,3.5,4.8,1.5
-0.01596,304.9,0.12807,-0.030844,0.14578,0.19671,0.12807,-0.030844,0.14578,0.00059816,0.0034634,0.0017948,-17.052,0.36545,-0.23946,-0.091413,-0.061321,0,0,0,0,0,1,4.8167,3.5,4.8167,1.5
-0.014464,304.87,0.13158,-0.028321,0.14466,0.19796,0.13158,-0.028321,0.14466,0.00061868,0.0033019,0.0016276,-17.052,0.3655,-0.34442,-0.086283,0.077739,0,0,0,0,0,1,4.8333,3.5,4.8333,1.5
-0.012968,304.85,0.13509,-0.025797,0.14354,0.19921,0.13509,-0.025797,0.14354,0.00063921,0.0031403,0.0014604,-17.052,0.36554,-0.44938,-0.081153,0.2168,0,0,0,0,0,1,4.85,3.5,4.85,1.5
-0.011472,304.83,0.13861,-0.023274,0.14242,0.20046,0.13861,-0.023274,0.14242,0.00065973,0.0029788,0.0012932,-17.052,0.36559,-0.55434,-0.076023,0.35586,0,0,0,0,0,1,4.8667,3.5,4.8667,1.5
-0.0099767,304.81,0.14212,-0.020751,0.14131,0.20171,0.14212,-0.020751,0.14131,0.00068026,0.0028172,0.001126,-17.053,0.36564,-0.65929,-0.070894,0.49491,0,0,0,0,0,1,4.8833,3.5,4.8833,1.5
-0.0084808,304.78,0.14563,-0.018228,0.14019,0.20296,0.14563,-0.018228,0.14019,0.00070078,0.0026557,0.00095881,-17.053,0.36568,-0.76425,-0.065764,0.63397,0,0,0,0,0,1,4.9,3.5,4.9,1.5
-0.0068148,304.77,0.14716,-0.016976,0.1397,0.20366,0.14716,-0.016976,0.1397,0.00072026,0.002574,0.00087984,-17.053,0.36554,-0.87439,-0.062758,0.77167,0,0,0,0,0,1,4.9167,3.5,4.9167,1.5
-0.0051487,304.76,0.14869,-0.015724,0.13921,0.20436,0.14869,-0.015724,0.13921,0.00073974,0.0024922,0.00080086,-17.053,0.3654,-0.98454,-0.059752,0.90937,0,0,0,0,0,1,4.9333,3.5,4.9333,1.5
-0.0034826,304.74,0.15022,-0.014472,0.13872,0.20507,0.15022,-0.014472,0.13872,0.00075921,0.0024105,0.00072189,-17.053,0.36527,-1.0947,-0.056746,1.0471,0,0,0,0,0,1,4.95,3.5,4.95,1.5
-0.0018165,304.73,0.15175,-0.013221,0.13824,0.20577,0.15175,-0.013221,0.13824,0.00077869,0.0023287,0.00064292,-17.053,0.36513,-1.2048,-0.053739,1.1848,0,0,0,0,0,1,4.9667,3.5,4.9667,1.5
-0.00015046,304.72,0.15327,-0.011969,0.13775,0.20647,0.15327,-0.011969,0.13775,0.00079817,0.002247,0.00056394,-17.053,0.36499,-1.315,-0.050734,1.3225,0,0,0,0,0,1,4.9833,3.5,4.9833,1.5
0.0015156,304.7,0.1548,-0.010717,0.13726,0.20717,0.1548,-0.010717,0.13726,0.00081765,0.0021653,0.00048497,-17.053,0.36485,-1.4251,-0.047727,1.4602,0,0,0,0,0,1,5,3.5,5,1.5
