casePath,time,nCells,totalVolume,hEff,TmaxRoom,TavgRoom,T95Room,roomHotspotThreshold,roomHotspotVolume,roomHotspotVolumeFraction,TmaxRackInlet,TavgRackInlet,T95RackInlet,rackInletRiskThreshold,rackInletHotspotVolume,rackInletHotspotFraction,nRackInletCells,returnOutletTareaAvg,returnOutletTmassFlowAvg,returnOutletOutflowFlux,pressureField,supplyPressureAvg,returnPressureAvg,deltaP_supply_minus_return,caseID,caseName,caseDir,timeSample,Usupply,Tsupply,totalRackPowerW,expectedSupplyFlow,TavgRackRise,T95RackRise,TmaxRackRise,TavgRoomRise,T95RoomRise,TmaxRoomRise,returnTempRise,flowBalanceErrorPercent,pressurePowerProxy,airChangesPerHour,estimatedHeatRemovedW,heatBalanceErrorPercent
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C05,5000,105000,105,0.1,329.0869,312.407052402,320.2917,315,46.23,0.440285714285,321.0389,306.879464678,318.2681,305,1.307,0.61884469697,2112,315.257116667,314.933630789,1.0502538457,p_rgh,0.696438585417,0,0.696438585417,C05,overloadedRack_L2,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C05_overloadedRack_L2,5000.0,0.75,291.0,23000.0,1.08,15.879464677999977,27.268100000000004,30.038900000000012,21.407052401999977,29.29169999999999,38.086900000000014,23.933630789000006,2.754273546296311,0.7314373026280722,36.00870328114286,30314.483659919682,31.802102869216007
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C05,6000,105000,105,0.1,323.3225,312.463722433,320.4194,315,47.452,0.451923809523,320.0469,305.132629167,317.9014,305,1.121,0.530776515152,2112,317.902256,316.219499417,1.017131053,p_rgh,0.745946342361,0,0.745946342361,C05,overloadedRack_L2,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C05_overloadedRack_L2,6000.0,0.75,291.0,23000.0,1.08,14.132629167000005,26.901400000000024,29.046899999999994,21.463722432999987,29.419399999999996,32.32249999999999,25.21949941700001,5.821198796296307,0.7587251886871423,34.873064674285715,30935.7524137642,34.50327136419217
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C05,7000,105000,105,0.1,327.4112,311.913310468,319.0433,315,35.101,0.334295238095,324.546,308.620154119,321.3459,305,1.428,0.676136363636,2112,314.094789333,314.481808846,1.0478105325,p_rgh,0.808505275,0,0.808505275,C05,overloadedRack_L2,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C05_overloadedRack_L2,7000.0,0.75,291.0,23000.0,1.08,17.620154119000006,30.345899999999972,33.54599999999999,20.91331046800002,28.043299999999988,36.41120000000001,23.48180884599998,2.980506250000006,0.847160342726809,35.92493254285714,29673.01087697448,29.01309076945426
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C05,8000,105000,105,0.1,328.8373,312.50679586,320.8916,315,46.682,0.44459047619,323.8857,309.845315814,322.2916,305,1.475,0.698390151515,2112,316.938143667,316.385395173,1.0360401671,p_rgh,0.678414691667,0,0.678414691667,C05,overloadedRack_L2,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C05_overloadedRack_L2,8000.0,0.75,291.0,23000.0,1.08,18.845315814000003,31.291600000000017,32.885699999999986,21.50679586000001,29.891599999999983,37.83730000000003,25.385395173000006,4.070354898148163,0.7028648705177736,35.521377157714284,31718.148602662954,37.904993924621536
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C08,4000,105000,105,0.1,342.0342,323.56609663,331.9213,315,93.0030000001,0.885742857142,335.2257,318.5855509,331.6799,305,1.706,0.807765151515,2112,329.501792,327.648303412,0.67639612259,p_rgh,0.654348597917,0,0.654348597917,C08,overloadedRack_L2_lowFlow,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C08_overloadedRack_L2_lowFlow,4000.0,0.5,291.0,23000.0,0.7200000000000001,27.585550899999987,40.679899999999975,44.22570000000002,32.566096630000004,40.921299999999974,51.0342,36.64830341200002,6.056094084722228,0.44259885445326175,23.19072420308572,29895.25701481869,29.97937832529865
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C08,5000,105000,105,0.1,337.743,323.363452665,332.0785,315,95.9160000001,0.913485714285,332.9562,317.30984929,330.5991,305,1.763,0.834753787879,2112,327.646621333,327.432031128,0.69827655446,p_rgh,0.837437619444,0,0.837437619444,C08,overloadedRack_L2_lowFlow,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C08_overloadedRack_L2_lowFlow,5000.0,0.5,291.0,23000.0,0.7200000000000001,26.30984928999999,39.59910000000002,41.956200000000024,32.36345266500001,41.07850000000002,46.742999999999995,36.432031128000006,3.0171452138888957,0.584763055480541,23.940910438628574,30680.19760065541,33.39216348111048
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C08,6000,105000,105,0.1,337.9677,322.692269705,331.3288,315,90.8520000001,0.865257142857,333.6113,317.923325426,329.834,305,1.759,0.832859848485,2112,327.415563,327.214854707,0.70705876324,p_rgh,0.819532209028,0,0.819532209028,C08,overloadedRack_L2_lowFlow,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C08_overloadedRack_L2_lowFlow,6000.0,0.5,291.0,23000.0,0.7200000000000001,26.92332542600002,38.834,42.61130000000003,31.692269705,40.3288,46.96769999999998,36.21485470699997,1.7973939944444484,0.5794574301506829,24.242014739657147,30880.87263833752,34.26466364494574
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C08,7000,105000,105,0.1,342.0836,322.390324286,334.318,315,84.713,0.80679047619,332.9228,315.839434612,330.561,305,1.648,0.780303030303,2112,325.737265333,325.731334552,0.710398959043,p_rgh,0.973262714583,0,0.973262714583,C08,overloadedRack_L2_lowFlow,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C08_overloadedRack_L2_lowFlow,7000.0,0.5,291.0,23000.0,0.7200000000000001,24.83943461199999,39.56099999999998,41.922799999999995,31.39032428600001,43.317999999999984,51.08359999999999,34.73133455200002,1.3334779106944576,0.6914048193151275,24.356535738617143,29755.763317769484,29.372883990302103
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C08,8000,105000,105,0.1,341.0532,323.062590771,332.7773,315,88.0610000001,0.838676190476,335.1122,316.043517282,329.8453,305,1.685,0.797821969697,2112,327.376514667,327.272454508,0.683473935162,p_rgh,0.676613128472,0,0.676613128472,C08,overloadedRack_L2_lowFlow,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C08_overloadedRack_L2_lowFlow,8000.0,0.5,291.0,23000.0,0.7200000000000001,25.043517281999982,38.84530000000001,44.11219999999997,32.062590770999975,41.777300000000025,50.053200000000004,36.27245450800001,5.073064560833352,0.4624474374990296,23.43339206269714,29898.280328004275,29.99252316523598
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C09,4000,105000,105,0.1,323.0889,307.436193261,316.3786,315,10.461,0.0996285714284,315.1581,298.498055114,312.3584,305,0.361,0.170928030303,2112,305.411388333,305.346117958,1.372027555,p_rgh,0.557400845139,0,0.557400845139,C09,overloadedRack_L2_highFlow,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C09_overloadedRack_L2_highFlow,4000.0,1.0,291.0,23000.0,1.4400000000000002,7.49805511400001,21.358400000000017,24.15809999999999,16.436193261000028,25.378600000000006,32.088900000000024,14.34611795799998,4.720308680555562,0.7647693187109958,47.04094474285715,23738.022589661505,3.208793868093499
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C09,5000,105000,105,0.1,327.0351,306.708856848,315.2975,315,5.925,0.0564285714285,317.2041,300.465777888,314.7684,305,0.587,0.277935606061,2112,306.261645,305.564694205,1.3812269165,p_rgh,0.591401345139,0,0.591401345139,C09,overloadedRack_L2_highFlow,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C09_overloadedRack_L2_highFlow,5000.0,1.0,291.0,23000.0,1.4400000000000002,9.465777887999991,23.768399999999986,26.204099999999983,15.708856847999982,24.297500000000014,36.0351,14.564694205000023,4.0814641319444585,0.8168594563602932,47.356351422857145,24261.280085844344,5.483826460192801
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C09,6000,105000,105,0.1,323.9204,306.323719882,313.4867,315,2.49,0.0237142857143,314.7608,300.369559564,312.4723,305,0.739,0.34990530303,2112,309.407715333,308.969875672,1.3669020194,p_rgh,0.622812288889,0,0.622812288889,C09,overloadedRack_L2_highFlow,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C09_overloadedRack_L2_highFlow,6000.0,1.0,291.0,23000.0,1.4400000000000002,9.369559563999985,21.47230000000002,23.760800000000017,15.323719881999978,22.486699999999985,32.92039999999997,17.969875672,5.076248652777797,0.8513233753895102,46.86521209371428,29623.04956937502,28.79586769293487
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C09,7000,105000,105,0.1,322.8083,306.855542641,314.3086,315,4.17,0.0397142857142,314.9303,299.438486269,312.8109,305,0.551,0.260890151515,2112,307.623602333,307.342564525,1.383355092,p_rgh,0.639035296528,0,0.639035296528,C09,overloadedRack_L2_highFlow,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C09_overloadedRack_L2_highFlow,7000.0,1.0,291.0,23000.0,1.4400000000000002,8.438486269000009,21.810900000000004,23.93029999999999,15.855542641,23.308600000000013,31.808299999999974,16.342564525,3.9336741666666812,0.8840127314197386,47.42931743999999,27264.729241508758,18.542301050038077
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C09,8000,105000,105,0.1,323.675,306.75126684,314.5088,315,4.596,0.0437714285714,316.8873,300.508255019,313.1202,305,0.633,0.299715909091,2112,305.67939,305.734589347,1.377649793,p_rgh,0.57255051875,0,0.57255051875,C09,overloadedRack_L2_highFlow,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C09_overloadedRack_L2_highFlow,8000.0,1.0,291.0,23000.0,1.4400000000000002,9.50825501899999,22.12020000000001,25.887299999999982,15.751266840000028,23.508800000000008,32.67500000000001,14.734589346999996,4.3298754861111215,0.7887741036379801,47.23370718857143,24480.719380384468,6.4379103494976855
