casePath,time,nCells,totalVolume,hEff,TmaxRoom,TavgRoom,T95Room,roomHotspotThreshold,roomHotspotVolume,roomHotspotVolumeFraction,TmaxRackInlet,TavgRackInlet,T95RackInlet,rackInletRiskThreshold,rackInletHotspotVolume,rackInletHotspotFraction,nRackInletCells,returnOutletTareaAvg,returnOutletTmassFlowAvg,returnOutletOutflowFlux,pressureField,supplyPressureAvg,returnPressureAvg,deltaP_supply_minus_return,caseID,caseName,caseDir,rackID,timeSample,rackPowerW
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,4000,105000,105,0.1,323.8857,312.155279964,319.2532,315,42.643,0.406123809523,319.3102,311.998564205,318.9584,305,0.261,0.741477272727,352,315.290527667,314.698233253,1.0001636516,p_rgh,0.48143279375,0,0.48143279375,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,R1,4000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,5000,105000,105,0.1,322.3711,311.681927707,318.5871,315,32.291,0.307533333333,317.0345,305.852401705,316.4781,305,0.179,0.508522727273,352,313.869574,312.035965829,1.01158371134,p_rgh,0.498284436806,0,0.498284436806,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,R1,5000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,6000,105000,105,0.1,325.1604,311.842452652,319.3741,315,32.234,0.30699047619,322.0093,312.061727557,321.5544,305,0.243,0.690340909091,352,314.525087,314.044749887,1.0223096652,p_rgh,0.512558656944,0,0.512558656944,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,R1,6000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,7000,105000,105,0.1,324.2949,311.494553359,318.6114,315,35.554,0.338609523809,318.3857,307.355640057,317.6408,305,0.198,0.5625,352,316.373452333,315.532342647,1.0008901075,p_rgh,0.586588844444,0,0.586588844444,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,R1,7000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,8000,105000,105,0.1,323.3501,311.578176929,317.9484,315,30.524,0.290704761905,316.9326,307.366445455,316.4702,305,0.21,0.596590909091,352,315.952444,314.89564246,1.007592624,p_rgh,0.621656052778,0,0.621656052778,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,R1,8000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,4000,105000,105,0.1,323.8857,312.155279964,319.2532,315,42.643,0.406123809523,316.2581,309.62924233,315.89,305,0.254,0.721590909091,352,315.290527667,314.698233253,1.0001636516,p_rgh,0.48143279375,0,0.48143279375,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,R2,4000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,5000,105000,105,0.1,322.3711,311.681927707,318.5871,315,32.291,0.307533333333,319.2685,310.02588892,318.8922,305,0.229,0.650568181818,352,313.869574,312.035965829,1.01158371134,p_rgh,0.498284436806,0,0.498284436806,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,R2,5000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,6000,105000,105,0.1,325.1604,311.842452652,319.3741,315,32.234,0.30699047619,317.7385,308.097031818,317.3916,305,0.208,0.590909090909,352,314.525087,314.044749887,1.0223096652,p_rgh,0.512558656944,0,0.512558656944,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,R2,6000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,7000,105000,105,0.1,324.2949,311.494553359,318.6114,315,35.554,0.338609523809,317.6392,309.868758807,316.4498,305,0.255,0.724431818182,352,316.373452333,315.532342647,1.0008901075,p_rgh,0.586588844444,0,0.586588844444,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,R2,7000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,8000,105000,105,0.1,323.3501,311.578176929,317.9484,315,30.524,0.290704761905,317.46,306.893330682,316.6314,305,0.206,0.585227272727,352,315.952444,314.89564246,1.007592624,p_rgh,0.621656052778,0,0.621656052778,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,R2,8000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,4000,105000,105,0.1,323.8857,312.155279964,319.2532,315,42.643,0.406123809523,316.8752,306.878871307,315.7951,305,0.207,0.588068181818,352,315.290527667,314.698233253,1.0001636516,p_rgh,0.48143279375,0,0.48143279375,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,R3,4000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,5000,105000,105,0.1,322.3711,311.681927707,318.5871,315,32.291,0.307533333333,316.8648,309.53277017,316.507,305,0.246,0.698863636364,352,313.869574,312.035965829,1.01158371134,p_rgh,0.498284436806,0,0.498284436806,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,R3,5000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,6000,105000,105,0.1,325.1604,311.842452652,319.3741,315,32.234,0.30699047619,316.5041,302.691925284,313.7797,305,0.126,0.357954545455,352,314.525087,314.044749887,1.0223096652,p_rgh,0.512558656944,0,0.512558656944,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,R3,6000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,7000,105000,105,0.1,324.2949,311.494553359,318.6114,315,35.554,0.338609523809,314.7831,306.082764489,313.8629,305,0.224,0.636363636364,352,316.373452333,315.532342647,1.0008901075,p_rgh,0.586588844444,0,0.586588844444,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,R3,7000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,8000,105000,105,0.1,323.3501,311.578176929,317.9484,315,30.524,0.290704761905,314.4074,304.334822159,313.6853,305,0.167,0.474431818182,352,315.952444,314.89564246,1.007592624,p_rgh,0.621656052778,0,0.621656052778,C03,warmerSupplyAir,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C03_warmerSupplyAir,R3,8000.0,3000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,4000,105000,105,0.1,333.8298,317.896915733,327.4716,315,73.52,0.700190476189,319.5579,308.695990057,317.9218,305,0.245,0.696022727273,352,326.191320667,325.949061904,1.0300006764,p_rgh,0.947250567361,0,0.947250567361,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,L1,4000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,5000,105000,105,0.1,332.6686,317.542209997,328.1908,315,70.084,0.667466666666,318.5767,302.939412216,315.4729,305,0.163,0.463068181818,352,326.088269333,325.417292039,1.03696240784,p_rgh,0.892158939583,0,0.892158939583,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,L1,5000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,6000,105000,105,0.1,336.0611,319.232619644,329.3308,315,76.753,0.73098095238,325.3584,314.35328892,324.7485,305,0.259,0.735795454545,352,325.137773,323.879847179,1.04598930065,p_rgh,0.734168488194,0,0.734168488194,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,L1,6000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,7000,105000,105,0.1,334.1477,318.005589784,329.0537,315,70.738,0.673695238094,328.7027,312.632178693,326.5156,305,0.241,0.684659090909,352,323.023877,321.761932184,1.0433609004,p_rgh,0.773940160417,0,0.773940160417,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,L1,7000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,8000,105000,105,0.1,338.5703,319.113060113,330.2489,315,73.079,0.695990476189,325.8816,313.794859659,324.9742,305,0.257,0.730113636364,352,322.308082,320.604218897,1.04447164806,p_rgh,0.790452983333,0,0.790452983333,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,L1,8000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,4000,105000,105,0.1,333.8298,317.896915733,327.4716,315,73.52,0.700190476189,326.5855,311.565302273,325.8719,305,0.221,0.627840909091,352,326.191320667,325.949061904,1.0300006764,p_rgh,0.947250567361,0,0.947250567361,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,L2,4000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,5000,105000,105,0.1,332.6686,317.542209997,328.1908,315,70.084,0.667466666666,323.8964,313.741684943,323.22,305,0.258,0.732954545455,352,326.088269333,325.417292039,1.03696240784,p_rgh,0.892158939583,0,0.892158939583,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,L2,5000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,6000,105000,105,0.1,336.0611,319.232619644,329.3308,315,76.753,0.73098095238,320.8819,310.904036364,319.3001,305,0.257,0.730113636364,352,325.137773,323.879847179,1.04598930065,p_rgh,0.734168488194,0,0.734168488194,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,L2,6000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,7000,105000,105,0.1,334.1477,318.005589784,329.0537,315,70.738,0.673695238094,327.23,316.489792614,326.4461,305,0.27,0.767045454545,352,323.023877,321.761932184,1.0433609004,p_rgh,0.773940160417,0,0.773940160417,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,L2,7000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,8000,105000,105,0.1,338.5703,319.113060113,330.2489,315,73.079,0.695990476189,332.5693,313.124952557,331.1376,305,0.214,0.607954545455,352,322.308082,320.604218897,1.04447164806,p_rgh,0.790452983333,0,0.790452983333,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,L2,8000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,4000,105000,105,0.1,333.8298,317.896915733,327.4716,315,73.52,0.700190476189,326.3719,309.036625284,324.3899,305,0.21,0.596590909091,352,326.191320667,325.949061904,1.0300006764,p_rgh,0.947250567361,0,0.947250567361,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,L3,4000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,5000,105000,105,0.1,332.6686,317.542209997,328.1908,315,70.084,0.667466666666,329.5879,309.71568608,328.1429,305,0.209,0.59375,352,326.088269333,325.417292039,1.03696240784,p_rgh,0.892158939583,0,0.892158939583,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,L3,5000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,6000,105000,105,0.1,336.0611,319.232619644,329.3308,315,76.753,0.73098095238,334.0181,318.086633239,332.7054,305,0.257,0.730113636364,352,325.137773,323.879847179,1.04598930065,p_rgh,0.734168488194,0,0.734168488194,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,L3,6000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,7000,105000,105,0.1,334.1477,318.005589784,329.0537,315,70.738,0.673695238094,331.3815,311.381125852,329.4947,305,0.225,0.639204545455,352,323.023877,321.761932184,1.0433609004,p_rgh,0.773940160417,0,0.773940160417,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,L3,7000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,8000,105000,105,0.1,338.5703,319.113060113,330.2489,315,73.079,0.695990476189,335.2823,319.556209659,334.476,305,0.249,0.707386363636,352,322.308082,320.604218897,1.04447164806,p_rgh,0.790452983333,0,0.790452983333,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,L3,8000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,4000,105000,105,0.1,333.8298,317.896915733,327.4716,315,73.52,0.700190476189,329.8682,314.180480398,329.2573,305,0.232,0.659090909091,352,326.191320667,325.949061904,1.0300006764,p_rgh,0.947250567361,0,0.947250567361,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,R1,4000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,5000,105000,105,0.1,332.6686,317.542209997,328.1908,315,70.084,0.667466666666,325.4995,308.862482955,323.6466,305,0.208,0.590909090909,352,326.088269333,325.417292039,1.03696240784,p_rgh,0.892158939583,0,0.892158939583,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,R1,5000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,6000,105000,105,0.1,336.0611,319.232619644,329.3308,315,76.753,0.73098095238,331.321,315.562221307,330.1792,305,0.245,0.696022727273,352,325.137773,323.879847179,1.04598930065,p_rgh,0.734168488194,0,0.734168488194,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,R1,6000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,7000,105000,105,0.1,334.1477,318.005589784,329.0537,315,70.738,0.673695238094,332.5809,320.975857102,332.104,305,0.267,0.758522727273,352,323.023877,321.761932184,1.0433609004,p_rgh,0.773940160417,0,0.773940160417,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,R1,7000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,8000,105000,105,0.1,338.5703,319.113060113,330.2489,315,73.079,0.695990476189,329.642,313.983740625,328.0767,305,0.254,0.721590909091,352,322.308082,320.604218897,1.04447164806,p_rgh,0.790452983333,0,0.790452983333,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,R1,8000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,4000,105000,105,0.1,333.8298,317.896915733,327.4716,315,73.52,0.700190476189,324.9187,312.678109943,324.6929,305,0.236,0.670454545455,352,326.191320667,325.949061904,1.0300006764,p_rgh,0.947250567361,0,0.947250567361,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,R2,4000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,5000,105000,105,0.1,332.6686,317.542209997,328.1908,315,70.084,0.667466666666,326.3593,315.68417358,325.7822,305,0.265,0.752840909091,352,326.088269333,325.417292039,1.03696240784,p_rgh,0.892158939583,0,0.892158939583,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,R2,5000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,6000,105000,105,0.1,336.0611,319.232619644,329.3308,315,76.753,0.73098095238,326.4972,315.982198011,325.9035,305,0.266,0.755681818182,352,325.137773,323.879847179,1.04598930065,p_rgh,0.734168488194,0,0.734168488194,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,R2,6000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,7000,105000,105,0.1,334.1477,318.005589784,329.0537,315,70.738,0.673695238094,324.4739,313.48298125,324.1113,305,0.256,0.727272727273,352,323.023877,321.761932184,1.0433609004,p_rgh,0.773940160417,0,0.773940160417,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,R2,7000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,8000,105000,105,0.1,338.5703,319.113060113,330.2489,315,73.079,0.695990476189,326.4184,312.555667045,325.5563,305,0.229,0.650568181818,352,322.308082,320.604218897,1.04447164806,p_rgh,0.790452983333,0,0.790452983333,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,R2,8000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,4000,105000,105,0.1,333.8298,317.896915733,327.4716,315,73.52,0.700190476189,323.8465,308.746847159,322.8398,305,0.203,0.576704545455,352,326.191320667,325.949061904,1.0300006764,p_rgh,0.947250567361,0,0.947250567361,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,R3,4000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,5000,105000,105,0.1,332.6686,317.542209997,328.1908,315,70.084,0.667466666666,324.7453,314.498668466,323.9636,305,0.288,0.818181818182,352,326.088269333,325.417292039,1.03696240784,p_rgh,0.892158939583,0,0.892158939583,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,R3,5000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,6000,105000,105,0.1,336.0611,319.232619644,329.3308,315,76.753,0.73098095238,328.92,318.461003977,328.5965,305,0.268,0.761363636364,352,325.137773,323.879847179,1.04598930065,p_rgh,0.734168488194,0,0.734168488194,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,R3,6000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,7000,105000,105,0.1,334.1477,318.005589784,329.0537,315,70.738,0.673695238094,324.2447,313.65515767,323.7739,305,0.248,0.704545454545,352,323.023877,321.761932184,1.0433609004,p_rgh,0.773940160417,0,0.773940160417,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,R3,7000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,8000,105000,105,0.1,338.5703,319.113060113,330.2489,315,73.079,0.695990476189,329.2728,319.126646023,329.0311,305,0.276,0.784090909091,352,322.308082,320.604218897,1.04447164806,p_rgh,0.790452983333,0,0.790452983333,C04,highRackLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C04_highRackLoad,R3,8000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,4000,105000,105,0.1,348.9449,332.333012172,343.7489,315,99.6170000001,0.948733333333,341.7253,326.799442045,340.3793,305,0.288,0.818181818182,352,336.079600333,334.887454272,0.73000067123,p_rgh,0.755767747222,0,0.755767747222,C06,worstCase_lowFlow_highLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,L1,4000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,5000,105000,105,0.1,349.4088,332.291285443,341.6774,315,98.5730000001,0.93879047619,338.9935,329.562564205,337.8087,305,0.324,0.920454545455,352,338.546251,338.119218752,0.72183260058,p_rgh,0.988551053472,0,0.988551053472,C06,worstCase_lowFlow_highLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,L1,5000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,6000,105000,105,0.1,345.3036,331.506204782,341.3924,315,97.0230000001,0.924028571428,339.1168,324.239546875,337.2897,305,0.308,0.875,352,337.768460333,337.776323832,0.70876593025,p_rgh,0.821336975694,0,0.821336975694,C06,worstCase_lowFlow_highLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,L1,6000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,7000,105000,105,0.1,349.3262,331.883987756,341.561,315,98.7180000001,0.940171428571,338.4647,322.317645739,337.2117,305,0.274,0.778409090909,352,340.286419,339.009287274,0.72606532024,p_rgh,0.933602314583,0,0.933602314583,C06,worstCase_lowFlow_highLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,L1,7000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,8000,105000,105,0.1,350.1525,333.161878373,343.257,315,100.564,0.957752380952,342.9605,326.444002841,341.4314,305,0.305,0.866477272727,352,335.020586333,332.033152503,0.70077437658,p_rgh,0.788096605556,0,0.788096605556,C06,worstCase_lowFlow_highLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,L1,8000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,4000,105000,105,0.1,348.9449,332.333012172,343.7489,315,99.6170000001,0.948733333333,339.8365,327.693851136,338.9568,305,0.301,0.855113636364,352,336.079600333,334.887454272,0.73000067123,p_rgh,0.755767747222,0,0.755767747222,C06,worstCase_lowFlow_highLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,L2,4000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,5000,105000,105,0.1,349.4088,332.291285443,341.6774,315,98.5730000001,0.93879047619,339.1159,327.176798011,338.4393,305,0.298,0.846590909091,352,338.546251,338.119218752,0.72183260058,p_rgh,0.988551053472,0,0.988551053472,C06,worstCase_lowFlow_highLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,L2,5000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,6000,105000,105,0.1,345.3036,331.506204782,341.3924,315,97.0230000001,0.924028571428,336.5834,326.201725284,335.8889,305,0.305,0.866477272727,352,337.768460333,337.776323832,0.70876593025,p_rgh,0.821336975694,0,0.821336975694,C06,worstCase_lowFlow_highLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,L2,6000.0,5000.0
/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,7000,105000,105,0.1,349.3262,331.883987756,341.561,315,98.7180000001,0.940171428571,338.2388,324.299294318,337.2458,305,0.292,0.829545454545,352,340.286419,339.009287274,0.72606532024,p_rgh,0.933602314583,0,0.933602314583,C06,worstCase_lowFlow_highLoad,/home/pankaj/Documents/HVAC/ThermoFOAM-DC-v01-publication/cases/parameterstudy/C06_worstCase_lowFlow_highLoad,L2,7000.0,5000.0
