"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.13094,312.4,-0.0087735,-0.020336,-0.16439,0.16587,-0.0087735,-0.020336,-0.16439,0.0068238,0.031031,0.012056,-9.7576,0.7753,0.098776,0.10653,-0.23394,0,0,0,0,0,1,0.9,3.5,2.5,0.9
-0.12608,312.48,-0.0079571,-0.02122,-0.16536,0.16694,-0.0079571,-0.02122,-0.16536,0.006724,0.030984,0.012208,-9.8734,0.76315,0.099048,0.10033,-0.24085,0,0,0,0,0,1,0.91,3.5,2.5,0.91
-0.12122,312.56,-0.0071407,-0.022103,-0.16633,0.168,-0.0071407,-0.022103,-0.16633,0.0066243,0.030937,0.012359,-9.9893,0.75099,0.099319,0.094138,-0.24777,0,0,0,0,0,1,0.92,3.5,2.5,0.92
-0.11636,312.64,-0.0063242,-0.022986,-0.16729,0.16906,-0.0063242,-0.022986,-0.16729,0.0065245,0.03089,0.012511,-10.105,0.73884,0.09959,0.087945,-0.25468,0,0,0,0,0,1,0.93,3.5,2.5,0.93
-0.1115,312.71,-0.0055078,-0.02387,-0.16826,0.17013,-0.0055078,-0.02387,-0.16826,0.0064248,0.030843,0.012662,-10.221,0.72668,0.099861,0.081751,-0.26159,0,0,0,0,0,1,0.94,3.5,2.5,0.94
-0.10664,312.79,-0.0046914,-0.024753,-0.16923,0.17119,-0.0046914,-0.024753,-0.16923,0.006325,0.030796,0.012814,-10.337,0.71452,0.10013,0.075557,-0.26851,0,0,0,0,0,1,0.95,3.5,2.5,0.95
-0.10178,312.87,-0.0038749,-0.025636,-0.1702,0.17225,-0.0038749,-0.025636,-0.1702,0.0062253,0.030749,0.012965,-10.453,0.70237,0.1004,0.069364,-0.27542,0,0,0,0,0,1,0.96,3.5,2.5,0.96
-0.096917,312.95,-0.0030585,-0.02652,-0.17117,0.17331,-0.0030585,-0.02652,-0.17117,0.0061255,0.030702,0.013116,-10.568,0.69021,0.10068,0.06317,-0.28233,0,0,0,0,0,1,0.97,3.5,2.5,0.97
-0.092057,313.02,-0.0022421,-0.027403,-0.17214,0.17438,-0.0022421,-0.027403,-0.17214,0.0060258,0.030655,0.013268,-10.684,0.67805,0.10095,0.056976,-0.28925,0,0,0,0,0,1,0.98,3.5,2.5,0.98
-0.087197,313.1,-0.0014256,-0.028286,-0.17311,0.17544,-0.0014256,-0.028286,-0.17311,0.005926,0.030608,0.013419,-10.8,0.6659,0.10122,0.050782,-0.29616,0,0,0,0,0,1,0.99,3.5,2.5,0.99
-0.082336,313.18,-0.00060922,-0.02917,-0.17407,0.1765,-0.00060922,-0.02917,-0.17407,0.0058263,0.030561,0.013571,-10.916,0.65374,0.10149,0.044588,-0.30307,0,0,0,0,0,1,1,3.5,2.5,1
-0.084986,313.21,-0.00031856,-0.029995,-0.17238,0.175,-0.00031856,-0.029995,-0.17238,0.0058089,0.030595,0.013643,-11.03,0.64446,0.10364,0.036229,-0.3093,0,0,0,0,0,1,1.01,3.5,2.5,1.01
-0.087636,313.25,-2.7904e-05,-0.030819,-0.17068,0.1735,-2.7904e-05,-0.030819,-0.17068,0.0057916,0.030629,0.013715,-11.144,0.63517,0.10579,0.027869,-0.31552,0,0,0,0,0,1,1.02,3.5,2.5,1.02
-0.090286,313.28,0.00026275,-0.031644,-0.16898,0.172,0.00026275,-0.031644,-0.16898,0.0057743,0.030664,0.013787,-11.259,0.62588,0.10795,0.019509,-0.32174,0,0,0,0,0,1,1.03,3.5,2.5,1.03
-0.092936,313.32,0.00055341,-0.032469,-0.16728,0.1705,0.00055341,-0.032469,-0.16728,0.005757,0.030698,0.013859,-11.373,0.6166,0.1101,0.011149,-0.32796,0,0,0,0,0,1,1.04,3.5,2.5,1.04
-0.095586,313.35,0.00084407,-0.033294,-0.16559,0.169,0.00084407,-0.033294,-0.16559,0.0057397,0.030732,0.013931,-11.487,0.60731,0.11225,0.0027897,-0.33419,0,0,0,0,0,1,1.05,3.5,2.5,1.05
-0.098236,313.39,0.0011347,-0.034118,-0.16389,0.16751,0.0011347,-0.034118,-0.16389,0.0057224,0.030766,0.014003,-11.602,0.59803,0.1144,-0.00557,-0.34041,0,0,0,0,0,1,1.06,3.5,2.5,1.06
-0.10089,313.42,0.0014254,-0.034943,-0.16219,0.16601,0.0014254,-0.034943,-0.16219,0.0057051,0.030801,0.014075,-11.716,0.58874,0.11656,-0.01393,-0.34663,0,0,0,0,0,1,1.07,3.5,2.5,1.07
-0.10354,313.45,0.001716,-0.035768,-0.16049,0.16451,0.001716,-0.035768,-0.16049,0.0056878,0.030835,0.014147,-11.83,0.57945,0.11871,-0.02229,-0.35285,0,0,0,0,0,1,1.08,3.5,2.5,1.08
-0.10619,313.49,0.0020067,-0.036593,-0.15879,0.16301,0.0020067,-0.036593,-0.15879,0.0056705,0.030869,0.014219,-11.945,0.57017,0.12086,-0.030649,-0.35908,0,0,0,0,0,1,1.09,3.5,2.5,1.09
