"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","alphat","epsilon","k","nut","p","p_rgh","rho","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.14669,311.79,0.15837,0.012363,0.019562,0.16005,0.15837,0.012363,0.019562,0.0086833,0.001964,0.013158,0.0074512,-6.53,0.35832,1.1722,-0.65885,-0.6044,-0.40031,0,0,0,0,0,1,1.8221,1.4,1,0.6
0.15076,312.25,0.16192,0.012978,0.024673,0.16635,0.16192,0.012978,0.024673,0.0086873,0.0019456,0.0131,0.0074582,-6.6469,0.35482,1.1719,-0.67515,-0.56785,-0.39822,0,0,0,0,0,1,1.8525,1.4233,1.0167,0.61
0.15693,312.69,0.16548,0.013894,0.030022,0.17195,0.16548,0.013894,0.030022,0.0086967,0.0019277,0.013048,0.0074697,-6.7639,0.35107,1.1716,-0.69405,-0.53447,-0.39854,0,0,0,0,0,1,1.8828,1.4467,1.0333,0.62
0.16513,313.11,0.16905,0.015117,0.035617,0.17688,0.16905,0.015117,0.035617,0.0087118,0.0019099,0.013001,0.0074858,-6.8811,0.34705,1.1713,-0.71559,-0.50415,-0.40117,0,0,0,0,0,1,1.9132,1.47,1.05,0.63
0.17532,313.53,0.17263,0.016654,0.04147,0.18118,0.17263,0.016654,0.04147,0.0087327,0.0018923,0.012959,0.0075067,-6.9985,0.34277,1.171,-0.73984,-0.47679,-0.40604,0,0,0,0,0,1,1.9436,1.4933,1.0667,0.64
0.18436,313.94,0.17497,0.017731,0.045946,0.18488,0.17497,0.017731,0.045946,0.0087411,0.0018712,0.012896,0.0075161,-7.1157,0.33832,1.1707,-0.7624,-0.44289,-0.40826,0,0,0,0,0,1,1.9739,1.5167,1.0833,0.65
0.19361,314.35,0.17679,0.018619,0.050087,0.18801,0.17679,0.018619,0.050087,0.0087489,0.0018496,0.012829,0.0075245,-7.233,0.33359,1.1703,-0.78559,-0.40704,-0.411,0,0,0,0,0,1,2.0043,1.54,1.1,0.66
0.20182,314.66,0.17839,0.018764,0.052338,0.19024,0.17839,0.018764,0.052338,0.0087527,0.0018309,0.012767,0.0075267,-7.35,0.33131,1.1703,-0.80781,-0.37012,-0.41325,0,0,0,0,0,1,2.0347,1.5633,1.1167,0.67
0.21137,314.96,0.18003,0.018982,0.054838,0.19182,0.18003,0.018982,0.054838,0.008765,0.0018149,0.012719,0.0075356,-7.4671,0.32881,1.1703,-0.83284,-0.33531,-0.4182,0,0,0,0,0,1,2.065,1.5867,1.1333,0.68
0.22014,315.24,0.18099,0.018817,0.056114,0.19232,0.18099,0.018817,0.056114,0.008781,0.0018061,0.012698,0.0075464,-7.5841,0.32673,1.1703,-0.85788,-0.29707,-0.42325,0,0,0,0,0,1,2.0954,1.61,1.15,0.69
