"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","alphat","epsilon","k","nut","p","p_rgh","rho","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.039891,316.17,0.11166,-0.10491,0.10009,0.18595,0.11166,-0.10491,0.10009,0.012197,0.0045699,0.024219,0.010862,-6.6883,0.58129,1.1397,-0.50022,-0.45055,-0.014157,0,0,0,0,0,1,1.9739,1.5167,1.0833,0.65
-0.038013,316.11,0.10592,-0.10223,0.11009,0.18693,0.10592,-0.10223,0.11009,0.012156,0.0046265,0.024333,0.010827,-6.8031,0.57053,1.1385,-0.51016,-0.45274,0.037013,0,0,0,0,0,1,2.0043,1.54,1.1,0.66
-0.034406,315.91,0.099617,-0.099536,0.11868,0.18722,0.099617,-0.099536,0.11868,0.012113,0.0046841,0.024434,0.010787,-6.9181,0.56143,1.1376,-0.52203,-0.45373,0.089879,0,0,0,0,0,1,2.0347,1.5633,1.1167,0.67
-0.029636,315.72,0.092816,-0.096439,0.12732,0.18714,0.092816,-0.096439,0.12732,0.012079,0.00474,0.024539,0.010755,-7.033,0.55211,1.1367,-0.53629,-0.45303,0.14474,0,0,0,0,0,1,2.065,1.5867,1.1333,0.68
-0.023255,315.53,0.085383,-0.091519,0.13557,0.18616,0.085383,-0.091519,0.13557,0.012073,0.0047708,0.0246,0.010741,-7.1479,0.54357,1.1359,-0.55065,-0.44432,0.19576,0,0,0,0,0,1,2.0954,1.61,1.15,0.69
-0.015266,315.35,0.077349,-0.084238,0.14314,0.18412,0.077349,-0.084238,0.14314,0.0121,0.0047648,0.024593,0.010749,-7.2626,0.53622,1.1352,-0.56369,-0.42539,0.23967,0,0,0,0,0,1,2.1258,1.6333,1.1667,0.7
-0.0056302,315.15,0.069406,-0.077023,0.15016,0.18437,0.069406,-0.077023,0.15016,0.012115,0.0047273,0.024487,0.010745,-7.3769,0.529,1.1347,-0.57683,-0.4028,0.28307,0,0,0,0,0,1,2.1561,1.6567,1.1833,0.71
0.0047636,314.97,0.061095,-0.069251,0.15694,0.1844,0.061095,-0.069251,0.15694,0.01214,0.0046802,0.024365,0.010748,-7.4912,0.52181,1.1341,-0.59106,-0.37821,0.32611,0,0,0,0,0,1,2.1865,1.68,1.2,0.72
0.014785,314.75,0.052556,-0.060839,0.16199,0.18343,0.052556,-0.060839,0.16199,0.012174,0.0046245,0.024218,0.010757,-7.6054,0.5159,1.1337,-0.60131,-0.35303,0.36335,0,0,0,0,0,1,2.2169,1.7033,1.2167,0.73
0.023189,314.44,0.044103,-0.050741,0.16459,0.18133,0.044103,-0.050741,0.16459,0.012266,0.0045231,0.023991,0.01081,-7.7194,0.51353,1.1338,-0.6055,-0.3254,0.37879,0,0,0,0,0,1,2.2472,1.7267,1.2333,0.74
0.031651,314.16,0.035469,-0.040217,0.16682,0.17907,0.035469,-0.040217,0.16682,0.01237,0.0044097,0.023745,0.010872,-7.8334,0.51133,1.1339,-0.60958,-0.29687,0.39194,0,0,0,0,0,1,2.2776,1.75,1.25,0.75
0.040088,313.89,0.026664,-0.029278,0.16864,0.17673,0.026664,-0.029278,0.16864,0.012484,0.004284,0.023477,0.010943,-7.9474,0.50932,1.134,-0.61335,-0.26739,0.40264,0,0,0,0,0,1,2.308,1.7733,1.2667,0.76
