"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.14964,307.62,0.097327,0.065158,0.47975,0.49384,0.097327,0.065158,0.47975,0.0031746,0.013798,0.0051088,-16.898,0.23746,0.6381,-0.42671,-0.1806,0,0,0,0,0,1,0.7,3.5,0.7,1.5
-0.15704,307.93,0.098105,0.065591,0.49481,0.50872,0.098105,0.065591,0.49481,0.0033598,0.014231,0.0051433,-16.899,0.22028,0.65897,-0.45326,-0.19025,0,0,0,0,0,1,0.71667,3.5,0.71667,1.5
-0.16444,308.23,0.098883,0.066023,0.50986,0.52359,0.098883,0.066023,0.50986,0.003545,0.014665,0.0051778,-16.9,0.20309,0.67985,-0.47981,-0.19991,0,0,0,0,0,1,0.73333,3.5,0.73333,1.5
-0.17185,308.53,0.099661,0.066456,0.52492,0.53846,0.099661,0.066456,0.52492,0.0037301,0.015099,0.0052123,-16.901,0.1859,0.70072,-0.50636,-0.20956,0,0,0,0,0,1,0.75,3.5,0.75,1.5
-0.17925,308.83,0.10044,0.066889,0.53997,0.55333,0.10044,0.066889,0.53997,0.0039153,0.015532,0.0052468,-16.902,0.16872,0.72159,-0.53292,-0.21922,0,0,0,0,0,1,0.76667,3.5,0.76667,1.5
-0.18665,309.13,0.10122,0.067321,0.55502,0.56821,0.10122,0.067321,0.55502,0.0041005,0.015966,0.0052813,-16.903,0.15153,0.74247,-0.55947,-0.22887,0,0,0,0,0,1,0.78333,3.5,0.78333,1.5
-0.19406,309.44,0.102,0.067754,0.57008,0.58308,0.102,0.067754,0.57008,0.0042857,0.016399,0.0053158,-16.904,0.13434,0.76334,-0.58602,-0.23853,0,0,0,0,0,1,0.8,3.5,0.8,1.5
-0.19459,309.88,0.10314,0.067845,0.58645,0.59933,0.10314,0.067845,0.58645,0.004383,0.01666,0.0053637,-16.906,0.11219,0.74913,-0.60267,-0.25424,0,0,0,0,0,1,0.81667,3.5,0.81667,1.5
-0.19512,310.33,0.10428,0.067936,0.60282,0.61557,0.10428,0.067936,0.60282,0.0044803,0.01692,0.0054115,-16.907,0.09004,0.73492,-0.61932,-0.26995,0,0,0,0,0,1,0.83333,3.5,0.83333,1.5
-0.19564,310.78,0.10542,0.068027,0.6192,0.63182,0.10542,0.068027,0.6192,0.0045776,0.01718,0.0054593,-16.909,0.067888,0.72072,-0.63597,-0.28566,0,0,0,0,0,1,0.85,3.5,0.85,1.5
-0.19617,311.23,0.10656,0.068118,0.63557,0.64806,0.10656,0.068118,0.63557,0.0046749,0.017441,0.0055071,-16.911,0.045736,0.70651,-0.65262,-0.30137,0,0,0,0,0,1,0.86667,3.5,0.86667,1.5
-0.1967,311.67,0.10771,0.068209,0.65194,0.66431,0.10771,0.068209,0.65194,0.0047722,0.017701,0.0055549,-16.912,0.023584,0.6923,-0.66927,-0.31708,0,0,0,0,0,1,0.88333,3.5,0.88333,1.5
-0.19723,312.12,0.10885,0.0683,0.66831,0.68056,0.10885,0.0683,0.66831,0.0048695,0.017961,0.0056027,-16.914,0.0014315,0.67809,-0.68593,-0.33279,0,0,0,0,0,1,0.9,3.5,0.9,1.5
-0.18329,312.8,0.11055,0.067621,0.68159,0.69382,0.11055,0.067621,0.68159,0.0048452,0.018027,0.0056769,-16.916,-0.025882,0.60502,-0.68147,-0.3501,0,0,0,0,0,1,0.91667,3.5,0.91667,1.5
-0.16936,313.49,0.11225,0.066941,0.69487,0.70708,0.11225,0.066941,0.69487,0.0048209,0.018093,0.0057511,-16.919,-0.053196,0.53195,-0.67701,-0.36742,0,0,0,0,0,1,0.93333,3.5,0.93333,1.5
