"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.15716,323.39,0.048809,0.048847,-0.22569,0.23971,0.048809,0.048847,-0.22569,0.0084424,0.033854,0.011502,-16.721,0.13813,1.2187,-0.29888,-0.53803,0,0,0,0,0,1,3.3333,3.5,3.3333,1.5
0.15183,323.62,0.05857,0.046223,-0.20701,0.22449,0.05857,0.046223,-0.20701,0.0086547,0.034454,0.011617,-16.721,0.12426,1.219,-0.30833,-0.54879,0,0,0,0,0,1,3.35,3.5,3.35,1.5
0.14649,323.85,0.068331,0.043599,-0.18833,0.20927,0.068331,0.043599,-0.18833,0.008867,0.035053,0.011732,-16.722,0.11039,1.2194,-0.31777,-0.55956,0,0,0,0,0,1,3.3667,3.5,3.3667,1.5
0.14116,324.08,0.078092,0.040975,-0.16965,0.19405,0.078092,0.040975,-0.16965,0.0090793,0.035653,0.011847,-16.723,0.096514,1.2197,-0.32722,-0.57032,0,0,0,0,0,1,3.3833,3.5,3.3833,1.5
0.13582,324.31,0.087853,0.038351,-0.15097,0.17883,0.087853,0.038351,-0.15097,0.0092916,0.036252,0.011962,-16.723,0.082641,1.22,-0.33667,-0.58108,0,0,0,0,0,1,3.4,3.5,3.4,1.5
0.12392,324.35,0.098174,0.034182,-0.13451,0.17556,0.098174,0.034182,-0.13451,0.0092931,0.036421,0.012074,-16.723,0.072246,1.1912,-0.34158,-0.56838,0,0,0,0,0,1,3.4167,3.5,3.4167,1.5
0.11201,324.39,0.10849,0.030013,-0.11806,0.17228,0.10849,0.030013,-0.11806,0.0092946,0.036591,0.012186,-16.724,0.061852,1.1625,-0.34649,-0.55567,0,0,0,0,0,1,3.4333,3.5,3.4333,1.5
0.1001,324.44,0.11882,0.025845,-0.1016,0.16901,0.11882,0.025845,-0.1016,0.0092961,0.03676,0.012298,-16.724,0.051457,1.1337,-0.3514,-0.54296,0,0,0,0,0,1,3.45,3.5,3.45,1.5
0.088194,324.48,0.12914,0.021676,-0.085149,0.16573,0.12914,0.021676,-0.085149,0.0092976,0.036929,0.01241,-16.724,0.041063,1.1049,-0.35631,-0.53026,0,0,0,0,0,1,3.4667,3.5,3.4667,1.5
0.076286,324.52,0.13946,0.017508,-0.068695,0.16246,0.13946,0.017508,-0.068695,0.0092991,0.037098,0.012522,-16.724,0.030668,1.0762,-0.36122,-0.51755,0,0,0,0,0,1,3.4833,3.5,3.4833,1.5
