"Q","T","U:0","U:1","U:2","Umag","Ux","Uy","Uz","epsilon","k","nut","p","p_rgh","vorticity:0","vorticity:1","vorticity:2","wallHeatFlux","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.11232,318.12,0.2176,0.1589,0.048227,0.27384,0.2176,0.1589,0.048227,0.0036391,0.019274,0.0086645,-16.708,0.18505,0.42721,0.13202,0.094434,0,0,0,0,0,1,0.81667,0.81667,2.5,1.5
-0.11933,317.89,0.22299,0.15673,0.05055,0.27742,0.22299,0.15673,0.05055,0.0037474,0.019559,0.0086714,-16.71,0.18867,0.38879,0.16892,0.089001,0,0,0,0,0,1,0.84,0.84,2.5,1.5
-0.12635,317.66,0.22839,0.15457,0.052874,0.281,0.22839,0.15457,0.052874,0.0038558,0.019844,0.0086783,-16.713,0.19229,0.35037,0.20582,0.083568,0,0,0,0,0,1,0.86333,0.86333,2.5,1.5
-0.13336,317.44,0.23378,0.1524,0.055197,0.28458,0.23378,0.1524,0.055197,0.0039641,0.020129,0.0086852,-16.715,0.19592,0.31196,0.24272,0.078135,0,0,0,0,0,1,0.88667,0.88667,2.5,1.5
-0.13608,317.18,0.23894,0.14972,0.056782,0.28772,0.23894,0.14972,0.056782,0.0040598,0.020362,0.0086795,-16.717,0.2011,0.27176,0.28226,0.071128,0,0,0,0,0,1,0.91,0.91,2.5,1.5
-0.13309,316.89,0.24379,0.14634,0.057381,0.29028,0.24379,0.14634,0.057381,0.0041387,0.020525,0.0086571,-16.72,0.20835,0.22918,0.3253,0.062022,0,0,0,0,0,1,0.93333,0.93333,2.5,1.5
-0.1301,316.6,0.24865,0.14295,0.05798,0.29283,0.24865,0.14295,0.05798,0.0042175,0.020688,0.0086346,-16.723,0.21561,0.18661,0.36835,0.052916,0,0,0,0,0,1,0.95667,0.95667,2.5,1.5
-0.1271,316.31,0.2535,0.13957,0.05858,0.29539,0.2535,0.13957,0.05858,0.0042964,0.020852,0.0086122,-16.725,0.22287,0.14403,0.4114,0.043811,0,0,0,0,0,1,0.98,0.98,2.5,1.5
-0.12282,316.01,0.25821,0.13601,0.058893,0.29776,0.25821,0.13601,0.058893,0.004369,0.020997,0.008588,-16.728,0.2305,0.10158,0.45393,0.034429,0,0,0,0,0,1,1.0033,1.0033,2.5,1.5
-0.11081,315.7,0.26206,0.13137,0.057487,0.29895,0.26206,0.13137,0.057487,0.0044041,0.021033,0.008553,-16.731,0.24038,0.059854,0.4934,0.023388,0,0,0,0,0,1,1.0267,1.0267,2.5,1.5
-0.098809,315.38,0.26592,0.12673,0.056081,0.30015,0.26592,0.12673,0.056081,0.0044392,0.021069,0.008518,-16.734,0.25025,0.018126,0.53287,0.012348,0,0,0,0,0,1,1.05,1.05,2.5,1.5
